"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01198125",2017-07-26,2017-07-26 14:00:00,242,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2019-06-05,2019-06-05 14:15:00,99,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192500",2019-06-20,2019-06-20 16:30:00,294,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2021-04-06,2021-04-06 12:10:00,49,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2021-10-20,2021-10-20 13:40:00,276,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01209710",2021-10-20,2021-10-20 13:40:00,263,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01155050",1977-10-18,1977-10-18 15:00:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2021-09-23,2021-09-23 17:00:00,243,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2019-05-06,2019-05-06 17:00:00,161,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01166500",2021-06-15,2021-06-15 14:50:00,137,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01166500",2021-06-15,2021-06-15 14:50:00,101,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184490",2021-07-13,2021-07-13 16:30:00,157,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2021-07-13,2021-07-13 16:30:00,125,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01177000",2019-08-19,2019-08-19 14:15:00,88,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2021-03-25,2021-03-25 13:20:00,32,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2021-05-11,2021-05-11 16:30:00,256,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2019-05-13,2019-05-13 13:30:00,104,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2019-05-13,2019-05-13 13:30:00,84,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170100",2019-07-22,2019-07-22 14:40:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2019-07-22,2019-07-22 14:40:00,68,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01178000",1994-09-14,1994-09-14 13:00:00,147,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2021-06-02,2021-06-02 12:45:00,164,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2021-06-02,2021-06-02 12:45:00,163,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2021-09-16,2021-09-16 17:00:00,401,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2019-05-13,2019-05-13 17:30:00,99,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"21NYDECA-16011102",2003-10-14,2003-10-14 14:00:00,247,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-16011102",2003-08-06,2003-08-06 14:00:00,263,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-16011102",2003-04-09,2003-04-09 13:00:00,207,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-16011102",2003-09-24,2003-09-24 13:00:00,244,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01153000",1977-08-28,1977-08-28 15:05:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA-16011102",2003-05-19,2003-05-19 13:00:00,231,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-16011102",2003-07-07,2003-07-07 14:00:00,239,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-16011102",2003-09-02,2003-09-02 14:00:00,301,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-15796",2017-10-10,2017-10-10 13:24:00,51,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01166500",2021-03-16,2021-03-16 14:15:00,101,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01152850",1977-08-28,1977-08-28 15:30:00,79,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01193500",2017-04-26,2017-04-26 13:30:00,82,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2018-03-27,2018-03-27 16:30:00,194,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01208500",2018-03-27,2018-03-27 16:30:00,177,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01125520",2020-09-09,2020-09-09 17:30:00,279,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2021-03-22,2021-03-22 14:10:00,244,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01177000",2019-05-13,2019-05-13 13:45:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-16139",2017-10-16,2017-10-16 16:36:00,111,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01125520",2021-07-20,2021-07-20 17:45:00,100,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2021-07-20,2021-07-20 17:45:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1988-07-14,1988-07-14 17:30:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01125100",2021-08-03,2021-08-03 14:45:00,163,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2019-06-05,2019-06-05 16:00:00,106,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192050",2018-10-15,2018-10-15 16:30:00,145,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2020-09-09,2020-09-09 15:40:00,96,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2020-05-20,2020-05-20 17:15:00,62,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01162500",1994-08-11,1994-08-11 17:00:00,56,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01125100",2018-08-13,2018-08-13 17:00:00,140,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2019-09-16,2019-09-16 16:30:00,290,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01198125",2018-03-15,2018-03-15 14:15:00,204,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2018-03-15,2018-03-15 14:15:00,208,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192050",2021-08-10,2021-08-10 13:30:00,133,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2021-08-10,2021-08-10 13:30:00,117,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01177000",2021-04-20,2021-04-20 14:45:00,68,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2021-08-11,2021-08-11 12:45:00,334,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2021-08-11,2021-08-11 12:45:00,319,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2018-08-08,2018-08-08 14:20:00,71,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2018-08-08,2018-08-08 14:20:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01183610",2021-04-20,2021-04-20 18:00:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01183610",2021-04-20,2021-04-20 18:00:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",2021-11-03,2021-11-03 18:00:00,102,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",2021-11-03,2021-11-03 18:00:00,93,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170100",2019-10-10,2019-10-10 13:40:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2019-10-10,2019-10-10 13:40:00,63,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170100",2016-07-05,2016-07-05 15:00:00,75,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",2021-08-17,2021-08-17 12:15:00,209,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01209710",2019-09-18,2019-09-18 14:30:00,326,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01209710",2019-09-18,2019-09-18 14:30:00,302,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01166500",2019-04-18,2019-04-18 13:15:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2021-09-23,2021-09-23 14:00:00,142,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2021-09-23,2021-09-23 14:00:00,138,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184490",2019-09-23,2019-09-23 13:00:00,251,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01170100",2016-04-20,2016-04-20 17:50:00,48,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2022-06-23,2022-06-23 14:10:00,92,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2019-09-09,2019-09-09 13:30:00,90,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170006",2021-07-27,2021-07-27 16:00:00,50,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170006",2021-07-27,2021-07-27 16:00:00,37,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2022-05-24,2022-05-24 14:00:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2021-05-05,2021-05-05 13:10:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01155050",1978-09-21,1978-09-21 14:15:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2019-06-20,2019-06-20 14:20:00,45,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",2021-10-06,2021-10-06 12:30:00,156,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01155050",1980-07-15,1980-07-15 13:45:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01155050",1980-07-15,1980-07-15 13:45:00,69,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01166500",2019-09-16,2019-09-16 15:00:00,131,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01166500",2019-09-16,2019-09-16 15:00:00,123,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2021-03-22,2021-03-22 15:00:00,100,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2021-03-22,2021-03-22 15:00:00,77,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2021-08-17,2021-08-17 14:00:00,248,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01208500",2021-08-17,2021-08-17 14:00:00,237,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01120800",2019-07-08,2019-07-08 15:30:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2021-07-29,2021-07-29 11:30:00,94,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01205500",2021-03-16,2021-03-16 15:45:00,182,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01119375",2021-08-16,2021-08-16 13:00:00,109,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01120800",2021-06-17,2021-06-17 16:00:00,79,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2021-06-17,2021-06-17 16:00:00,51,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203000",2021-08-23,2021-08-23 18:15:00,77,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2022-06-23,2022-06-23 15:00:00,201,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01177000",1994-06-27,1994-06-27 13:50:00,67,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2021-04-14,2021-04-14 13:00:00,297,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01120800",2021-08-16,2021-08-16 15:00:00,56,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01209710",2021-07-22,2021-07-22 14:30:00,236,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2019-06-20,2019-06-20 13:30:00,54,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189030",2021-07-12,2021-07-12 13:30:00,206,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2019-04-17,2019-04-17 16:00:00,51,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2019-04-17,2019-04-17 16:00:00,48,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170006",2019-03-19,2019-03-19 17:45:00,38,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2021-03-17,2021-03-17 16:15:00,380,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01201487",2021-03-17,2021-03-17 16:15:00,353,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01117460",1967-10-17,1967-10-17 17:00:00,48,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-20122",2019-07-03,2019-07-03 15:02:00,128,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01184490",2019-07-18,2019-07-18 13:00:00,213,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2021-06-07,2021-06-07 14:10:00,248,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2019-07-15,2019-07-15 14:40:00,274,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01177000",2021-06-16,2021-06-16 15:15:00,106,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170006",2021-08-18,2021-08-18 18:15:00,51,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-14361",2019-08-19,2019-08-19 18:15:00,347,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01184000",2019-08-07,2019-08-07 13:50:00,111,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2019-08-07,2019-08-07 13:50:00,97,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125520",2019-08-05,2019-08-05 17:15:00,160,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2019-08-05,2019-08-05 17:15:00,141,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01135300",1994-08-09,1994-08-09 13:30:00,193,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01135300",1994-08-09,1994-08-09 13:30:00,182,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01119375",2021-07-08,2021-07-08 12:45:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01177000",2021-09-20,2021-09-20 15:00:00,94,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01177000",2021-09-20,2021-09-20 15:00:00,71,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",2019-09-12,2019-09-12 14:30:00,247,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2019-07-22,2019-07-22 14:45:00,129,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188000",2019-07-22,2019-07-22 14:45:00,118,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1977-07-20,1977-07-20 18:10:00,85,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01170006",2019-05-15,2019-05-15 17:15:00,49,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",2016-10-20,2016-10-20 15:30:00,84,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01153025",1977-08-28,1977-08-28 14:45:00,88,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01144000",1993-08-04,1993-08-04 18:30:00,112,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01183610",2021-10-18,2021-10-18 16:00:00,72,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01183610",2021-10-18,2021-10-18 16:00:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2021-07-20,2021-07-20 15:15:00,113,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2021-07-20,2021-07-20 15:15:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1977-09-14,1977-09-14 14:20:00,81,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01161280",1977-10-21,1977-10-21 17:00:00,55,"mgLTDS","Total dissolved solids","00515",NA,"Dissolved",0
"USGS-01170100",2001-08-03,2001-08-03 13:30:00,71,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2021-06-08,2021-06-08 16:45:00,402,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2021-06-08,2021-06-08 16:45:00,366,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",1993-06-24,1993-06-24 14:15:00,236,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",1993-06-24,1993-06-24 14:15:00,227,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2022-04-19,2022-04-19 15:50:00,143,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01119375",2021-11-04,2021-11-04 12:45:00,72,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2021-11-04,2021-11-04 12:45:00,66,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01152760",1977-08-25,1977-08-25 18:10:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-16708",2021-07-22,2021-07-22 14:26:00,149,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01170100",2016-09-22,2016-09-22 13:30:00,75,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",2021-11-02,2021-11-02 15:15:00,143,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-15592",2021-10-07,2021-10-07 13:08:00,93,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-19588",2021-07-29,2021-07-29 12:52:00,66,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01184000",2022-07-19,2022-07-19 15:10:00,104,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-14800",2018-10-17,2018-10-17 18:25:00,126,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01124000",2021-08-03,2021-08-03 13:15:00,124,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2021-08-03,2021-08-03 13:15:00,103,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192050",2022-07-19,2022-07-19 12:30:00,136,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2022-07-19,2022-07-19 12:30:00,125,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2021-07-12,2021-07-12 15:30:00,109,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-19588",2021-09-29,2021-09-29 13:44:00,62,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-16139",2021-10-13,2021-10-13 15:56:00,42,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"USGS-01154500",1993-05-04,1993-05-04 15:00:00,68,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01154500",1993-05-04,1993-05-04 15:00:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196500",2021-08-09,2021-08-09 14:45:00,299,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1992-07-09,1992-07-09 13:50:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01118500",1992-07-09,1992-07-09 13:50:00,61,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"CT_DEP01_WQX-15499",2021-09-21,2021-09-21 17:59:00,70,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-20461",2021-10-13,2021-10-13 13:24:00,87,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"USGS-01189995",2021-06-03,2021-06-03 17:15:00,91,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-20622",2021-10-07,2021-10-07 14:22:00,95,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-17746",2021-09-30,2021-09-30 17:41:00,85,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01155050",1978-07-24,1978-07-24 15:00:00,97,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-16139",2018-10-05,2018-10-05 15:57:00,25,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01193500",2021-11-03,2021-11-03 13:00:00,83,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",2021-11-03,2021-11-03 13:00:00,74,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-20525",2021-10-14,2021-10-14 13:00:00,46,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"USGS-01124000",2021-06-15,2021-06-15 13:00:00,122,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-20128",2021-08-06,2021-08-06 12:46:00,92,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208049",2020-08-27,2020-08-27 13:00:00,282,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-20500",2021-07-30,2021-07-30 13:19:00,32,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-14317",2021-06-24,2021-06-24 16:37:00,275,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-14456",2018-10-17,2018-10-17 16:54:00,183,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01166500",2021-10-19,2021-10-19 14:45:00,74,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170006",2021-04-19,2021-04-19 17:30:00,40,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2022-08-29,2022-08-29 13:30:00,301,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188000",2020-07-22,2020-07-22 15:00:00,121,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2021-08-16,2021-08-16 14:00:00,218,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"CT_DEP01_WQX-20625",2021-10-12,2021-10-12 17:35:00,133,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01189995",2021-08-12,2021-08-12 17:45:00,111,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
